,url,post_name,year,make_mod,make,mod,price,location,vin,condition,drive,fuel,odometer,paint,title,transmission,type,size,cylinders,city_mpg,hwy_mpg,comb_mpg,description,imgurl
173,https://seattle.craigslist.org/est/cto/d/bellevue-2009-toyota-camry-se-excellent/6871821096.html,"2009 Toyota Camry SE , excellent condition",2009,toyota camry se,toyota,camry,7200, Bellevue ,4T1BE46K19U353360,excellent,,gas,143539,grey,clean,automatic,sedan,,,19,28,23,"Selling my 2009 Toyota Camry SE.  The condition of car is excellent , clean inside and outside, no accidents and clean car history.\",https://images.craigslist.org/00404_il568aGobpq_600x450.jpg
174,https://seattle.craigslist.org/see/cto/d/seattle-2016-honda-fit-lx-excellent/6871815104.html,2016 HONDA FIT LX Excellent Condition,2016,honda fit lx cvt,honda,fit,14950, google map ,JHMGK5H50GS011213,excellent,fwd,gas,21805,red,clean,automatic,hatchback,compact,4 cylinders,33,40,36,"Selling my red 2016 Honda FIT LX. Single owner (I bought it new), low miles (21,805) mostly highway; 33 mpg city / 41 hwy. Excellent condition, inside and out, well maintained (at dealership), still under warranty. Garage parked and barely used, so I am ready to sell. Blue book value for this condition Honda with low miles is $15,400, and I am selling it for $1000 less than any comparable dealer listing. Please call or email me if I can answer any questions about the car. Thank you!    ",https://images.craigslist.org/00T0T_cvrBm6y2Etj_600x450.jpg
175,https://seattle.craigslist.org/skc/cto/d/renton-2009-mini-cooper-clubman/6871799024.html,2009 Mini Cooper Clubman,2009,mini cooper clubman,mini,cooper,5800, Renton ,WMWML33509TX33479,good,fwd,gas,97530,blue,clean,automatic,wagon,sub-compact,4 cylinders,25,34,29,"2009 Mini Cooper Clubman\97,530 miles\\1.6-liter 4-cylinder\6-speed Steptronic Automatic\26/34 MPG\\Good running. Well maintained. One owner.\\Lightning Blue Metallic Exterior\Grey/Carbon Black Interior\\Convenience Package including:\-Universal Garage Door Opener\-Comfort Access system\-Auto-dimming rearview mirror\-Rain sensor wipers and auto headlights\-Bluetooth and USB/iPod\\Cold Weather Package including:\-Power folding mirrors\-Heated mirrors and washer jets\-Heated front seats\\Premium Package including:\-Multi-function steering wheel\-Dual pane panoramic sunroof\-Automatic air conditioning\\HID Xenon headlights\Foglights\White turn-signal lights\All-weather floor mats\17"" Wheels, Gunmetal grey\JCW Grill\JCW Side Markers\Rear Spoiler\Stubby Antenna\Sprint Booster\2-Sets of keys    ",https://images.craigslist.org/00202_bbyMKWS3Ghg_600x450.jpg
176,https://seattle.craigslist.org/see/cto/d/federal-way-2017-hyundai-elantra-se/6871795776.html,2017 Hyundai Elantra SE,2017,hyundai elantra,hyundai,elantra,9400, Federal way ,,like new,fwd,gas,93500,black,clean,automatic,sedan,compact,4 cylinders,29,38,33,"Original Owner, Extra Clean, Low Mileage 93,000, Purchased in 2016 New. 4 Door, Power Windows, AC, Cloth Seats in excellent condition. AM/FM Radio with CD Player, 2 Sets of Keys with 2 Remotes.Alarm, All maintenance up to date. Oil Change done less than 20 Miles ago. Cargo Net Included for the Trunk. All floor mats in excellent condition. No kids or Animals in car. Clean Title. Excellent Commuter Car. Economical. Current Carfax Available.\Year: 2017\Make: Hyundai \Model: Elantra \Trim: SE \Condition: Used \Mileage: 93,500\MPG: 29 city/ 38 Highway\Exterior: Black\Interior: Beige\Transmission: 6- Speed automtaic transmission\Engine: 2.0L 4-Cylinder DOHC 16V\",https://images.craigslist.org/00H0H_1o78QZhg08g_600x450.jpg
177,https://seattle.craigslist.org/see/cto/d/seattle-2011-ford-mustang-v6-premium/6871785944.html,2011 Ford Mustang V6 Premium,2011,ford mustang,ford,mustang,10250, google map ,1ZVBP8AM6B5166417,excellent,rwd,gas,94247,grey,clean,automatic,coupe,full-size,6 cylinders,19,30,23,"Selling my Sterling Gray 2011 Ford Mustang V6 Premium Coupe.\\$10,250 or best offer.\\- Clean title.\- 94K miles.\- No accidents, no issues in general.\- Got complete 90k miles service last November. They installed new break pads and reported everything else in excellent condition.\\Car Specs:\\- 305 HP\- Automatic transmission\- 19 MPG (City) / 31 MPG (Highway). On my last big drive, from SF to Seattle (around 90% Highway, 10% City), my average was 28.5 MPG, to give you an idea.\- Leather Seats\- Mustang branded carpets\- Quarter Window Louvers (removable)\- Best sound system I’ve ever heard in a car!\- US News rates it #1 Used Sports Car.    ",https://images.craigslist.org/00u0u_cmH4Lyfkst3_600x450.jpg
178,https://seattle.craigslist.org/see/cto/d/seattle-2008-bmw-335i-sport-package/6871775368.html,2008 BMW 335i w/ Sport Package - Very Low Miles - Great Condition,2008,bmw 335i,bmw,335i,14950, google map ,,excellent,rwd,gas,47966,grey,clean,automatic,sedan,,6 cylinders,17,26,20,"2008 BMW 335i with Sport Package and less than 48,000 miles! I am the second owner, having purchased the vehicle from Kuni BMW in Portland in 2011 as a certified pre-owned (CPO) lease-return. This car runs well, and is incredibly fun to drive. Inside and out, the vehicle is in great condition. The car has been kept in a garage both at night and during the day.\\Exterior is Sparkling Graphite Metallic (blue/grey) with black “SensaTec” interior and dark Burl Walnut wood trim. I have both original key fobs. Fairly new Bridgestone run-flat tires with only 11.5k miles on them. Fuel injectors and spark plugs were all replaced at 40k miles. Rear brake pads, discs, and sensors were replaced at 47k miles. Vehicle has a clean title, and I have always used premium gasoline and have completed all scheduled maintenance to date. \\Standard Features\•	3.0L I-6 engine\•	300 horsepower\•	300 torque\•	Rear-wheel drive \•	ABS and traction control\•	Power front seats\•	Sunroof\•	Front dual-zone automatic climate control \•	Rear climate control with separate controls\•	Remote keyless entry\•	Front fog/driving lights\•	Heated mirrors\•	Rain-sensing windshield wipers\•	Tire pressure monitoring\•	Xenon headlights\\Sport Package Features\•	18"" light-alloy “Star Spoke” wheels with run-flat performance tires\•	Increased top speed limiter\•	M sport suspension\•	Sport seats\•	Sports leather steering wheel with paddle shifters\\Additional Options\•	STEPTRONIC automatic transmission with paddle shifters\•	iPhone/iPod and USB adapter\\Car is sold as-is. Buyer to verify features, specs, and vehicle condition.    ",https://images.craigslist.org/00I0I_fr3KTQyDuh2_600x450.jpg
179,https://seattle.craigslist.org/est/cto/d/redmond-bmw-i-sport-line/6871730500.html,BMW 2012 328i Sport Line,2012,bmw 328i,bmw,328i,15900, google map ,WBA3C1C52CF432461,excellent,rwd,gas,54400,white,clean,automatic,sedan,,4 cylinders,18,28,21,"Selling my 2012 BMW 328i Sport Line package with 54,400 miles. I am the second owner of the vehicle with a clean and clear title and No Accidents. There are absolutely no issues with the car. The car runs, drives and looks in great condition. There are no dents ding or any sort of wear and tear on the car. The interior is flawless! \\Auto History Report Link: \https://myautohistoryreport.com/reports/?v=WBA3C1C52CF432461\\\Included pkgs:\Technology package / Head up display \Sports package \Cold weather package\M sport suspension \Keyless acess \Light package \Sportline \Sport paddle shifters \Harman Kardon logic 7 speakers \Glass roof electrical \Sun blinde rear\Roller sun visor rear doors\Seat adjuster electric with memory\Sports seats\Lumbar supper driver/passenger \Heated seats \Interior trim finisher black high gloss\GPS navigation system\Rain sensor \Xenon light\Adaptive light \High beam assistant \Fog lights \Emergency relase luggage compartment \18 inch sport wheels \Rear trunk lip spoiler    ",https://images.craigslist.org/00B0B_7DD7xuW8ZwQ_600x450.jpg
180,https://seattle.craigslist.org/see/cto/d/seattle-2014-buick-encore-sport-awd/6871717980.html,2014 Buick Encore Sport (AWD),2014,buick encore,buick,encore,13750, Queen Anne ,,excellent,4wd,gas,52000,black,clean,automatic,SUV,compact,4 cylinders,25,33,28,"This has been my daily driver since 2015. I am the second owner and bought it as a lease return at 4,000 miles and it now has 52,000 miles (going up as it's still my daily driver). All routine and scheduled maintenance performed at the dealership. Oil always changed on time (including recent oil change a few hundred miles ago). All four tires are late 2018 premium tires. Paperwork for all maintenance \\Exterior is 9/10. Interior is 9/10\\Here are a few more specifics:\ - Sport Package\ - All Wheel Drive\ - Clean Carfax (no accidents)\ - Keyless entry (two fabs)\ - Power windows\ - Power locks\ - Power drivers seat\ - Bluetooth calling and music\ - Reverse camera\ - Auto on/off headlights\ - Steering wheel controls\ - Foldable rear seats\ - Oil change and inspection\ - 1.4-liter turbo Ecotec four-cylinder\\Email me with any questions or to schedule a time to meet up. Thanks for looking! \\\\Keywords: Buick, Encore, Chevrolet, Trax, Ford, Escape, Honda, HR-V, Rav-4, Rav4, HRV, Mazda, CX-3, CX-5, Subaru Crosstrek, Jeep Renegade, GMC, Terrain, Enclave, BMW, X1, X2, X3, X5, Q3, Q5, Q7, Audi, GLA, CLA, Forester, Outback, Lexus, CT, A3, Fiat 500L, Tiguan, Volkswagen, Jetta, AWD, 4WD, All-Wheel-Drive, Snow, Winter, 4X4    ",https://images.craigslist.org/00c0c_9k4ANTmEequ_600x450.jpg
181,https://seattle.craigslist.org/see/cto/d/seattle-2012-honda-civic-lx-low-mileage/6871706949.html,2012 Honda Civic LX - Low Mileage - Complete Service Record History,2012,honda civic,honda,civic,10000, Seattle ,2HGFG3B53CH554196,excellent,fwd,gas,54000,grey,clean,automatic,coupe,compact,4 cylinders,28,38,31,"2012 Honda Civic Coupe LX\\Price:\$10,000\Mileage: 54,000\Transmission:Automatic\Exterior Color:Charcoal\Interior Color: Gray\Gas Mileage: 28 MPG City 36 MPG Highway\Engine:I4\Drivetrain: Front-Wheel Drive\VIN: 2HGFG3B53CH554196\\About:\- Like new, clean title in hand\- I bought this Certified Pre-Owned (CPO) from Honda Seattle in 2015. I am the second owner.\- Maintenance history in digital format available for (serious) prospective buyers\- All service performed at Honda of Seattle. \- Carfax history report purchased for review \- Just bought a new windshield for it with a 1 year warranty \- Easy to park, perfect commuter\- Great gas mileage (avg. 34 mpg). Has an “eco-boost” feature that raises your MPG\\Why I’m Selling:\- Just bought a truck. I live near downtown Seattle and commute via bus to work. I have been driving it on weekends to visit my family and run errands (hence the low mileage). This car has treated me well for the past few years, but I needed something 4WD to get where I need to for hiking/camping destinations.\\\Things you’ll find on the Carfax report:\It was in an accident in 2016. A truck changed lanes and did not see me (fyi, this car is very low to the ground and I would be extra cautious around larger, high-clearance vehicles). Minor damages, he was going <20 mph in rush hour traffic. \\It’s been stolen before while visiting my family in Kent. Car was found within 48 hours with slight damage to a bumper. Has since been fixed with no structural damage. \\What to expect when you inspect the vehicle\- The steering wheel lock that I’ve used whenever visiting my parents has scratched up the wheel in an isolated area. Everything works, just some scratches are present. \- This car has been parked in the city meaning there are little dings and scratches on the paint here or there. \- Rims also have some slight damage from parallel parking (should be included in photos)\\Honda Civic, VW Jetta, Volkswagen Jetta, Toyota Corolla, Nissan Sentra, Chevy Cruze, Ford Focus, Subaru Impreza, Ford Fiesta, Hyundai Sonata, Honda Fit, Mazda 3, Scion TC, Honda Accord, Subaru Legacy, Mazda 2, Chevy Spark, Hyundai Accent\\",https://images.craigslist.org/00f0f_5LHMWdEIulw_600x450.jpg
182,https://seattle.craigslist.org/est/cto/d/issaquah-2017-kia-soul-plus-very-low/6871702124.html,2017 Kia Soul Plus *Very low miles*,2017,kia soul +,kia,soul,13800, Issaquah ,KNDJP3A53H7454547,like new,fwd,gas,17265,blue,clean,automatic,hatchback,compact,,25,30,27,"Like new 2017 Kia Soul Plus\\Extremely low miles--17,265; excellent condition. Bluetooth,  back-up camera, 6-speed automatic, auto-light control, touch-display, USB/aux jack. Drives very nicely, great sound system.\\Paint color is 'mysterious blue'. \\No pets, no smoking.\\2nd owner--only owned for seven months. \Owner is selling due to moving away.    ",https://images.craigslist.org/00U0U_30G53WBJfgC_600x450.jpg
183,https://seattle.craigslist.org/tac/cto/d/tacoma-bmw-325i-2006/6871699946.html,BMW 325I 2006,2006,bmw 325 i sedan,bmw,325,5500, google map ,,good,rwd,gas,92000,silver,clean,automatic,sedan,mid-size,8 cylinders,,,,Body in good shape \must sell for my son he’s in military and going over seas so he wants to sell his BMW    ,https://images.craigslist.org/00A0A_9JqK8HfzXcg_600x450.jpg
184,https://seattle.craigslist.org/see/cto/d/puyallup-2006-jeep-commander-limited/6871694858.html,2006 Jeep Commander limited Hemi,2006,jeep commander,jeep,commander,11000, Puyallup ,1J8HG58206C283145,excellent,4wd,gas,107999,silver,clean,automatic,SUV,full-size,8 cylinders,14,18,16,"107k miles, awesome inside and out, new windshield, new navigation head unit with bluetooth and 30 GB for pics and tunes. Steering wheel also controls head unit. Beast hemi! 3rd row seating with rear entertainment DVD and separate heating and cooling for rear seats. I bought for 20k 5 years ago for camping and it has been great. Never a daily driver. Can tow lots but I only did it a few times. No 4 low. Jeep is aware. No issues since 4 high is all time and with the Hemi it is much needed. Hemi alone is well sought after but don't let them take it from this gem. Cant find a beast Jeep anymore. Title in hand.    ",https://images.craigslist.org/00t0t_95FgNAN32es_600x450.jpg
185,https://seattle.craigslist.org/see/cto/d/seattle-2008-infiniti-g35xs/6871687457.html,2008 Infiniti G35xs,2008,infiniti g35,infiniti,g35,7500, google map ,JNKBV61F58M267959,good,4wd,gas,116000,black,clean,automatic,sedan,mid-size,6 cylinders,17,24,20,Rare all wheel drive + sport (XS) sedan. Loaded. Automatic transmission. Black with stone interior. 116k miles. Great shape overall. Some damage to driver side front bumper cover (part # 62022-JK20H if you want to replace). 2nd owner. Purchased in 2011 from Infiniti of Bellevue.    ,https://images.craigslist.org/00w0w_3q7xPHWtyJO_600x450.jpg
186,https://seattle.craigslist.org/est/cto/d/bellevue-2005-cadillac-cts-28l-v6-low/6871679845.html,"2005 Cadillac CTS 2.8L V6 low 39,921 miles",2005,cadillac cts 2.8l v6,cadillac,cts,6500, Bellevue ,,excellent,rwd,gas,39921,grey,clean,automatic,sedan,,,16,25,19,"Extremely low miles, excellent condition, leather seats and carpet in excellent condition, one owner, non-smoker, no accidents, regular maintenance.    ",https://images.craigslist.org/00A0A_78NzWiGY3kF_600x450.jpg
187,https://seattle.craigslist.org/tac/cto/d/tacoma-2011-honda-element-for-sale/6871600119.html,2011 Honda Element for Sale,2011,honda element ex,honda,element,12000, Tacoma ,,excellent,4wd,gas,124374,black,clean,automatic,SUV,compact,4 cylinders,20,24,22,This black 2011 Honda Element EX has the following features:\- all steel wheels\- fog lamps\- cruise control\- several other add-ons:\-- extra rubber floor mats\-- rear seat covers\-- rubber cargo mat\-- cargo net\\The interior and exterior are in great condition.    ,https://images.craigslist.org/00q0q_hMHnbpZzSSa_600x450.jpg
188,https://seattle.craigslist.org/est/cto/d/renton-2008-bmw-128i/6871598248.html,2008 BMW 128i,2008,bmw 128i,bmw,128i,8450, Renton ,,excellent,rwd,gas,68400,blue,clean,automatic,coupe,,6 cylinders,19,28,22,"2008 BMW 128i, Dark Blue, 2 door, Great condition, Fun to drive, 6 Cylinder Automatic, Good tires, Clean car,  Sunroof, Keyless entry, Push button Start,\",https://images.craigslist.org/00606_2tufzkhKrjj_600x450.jpg
189,https://seattle.craigslist.org/skc/cto/d/enumclaw-2006-grand-cherokee/6871570110.html,2006 Grand Cherokee,2006,2006 jeep grand cherokee laredo,2006,jeep,6200, Enumclaw ,,good,4wd,gas,107000,silver,clean,automatic,SUV,mid-size,6 cylinders,,,,"2006 Jeep Grand Cherokee Laredo, Leather Seats, Sun Roof, New Brakes, Good Tires, Runs and drives Great.\Drivers seat bottom needs to be recovered. Everything works like it should.    ",https://images.craigslist.org/00w0w_jJ5qRYivFqX_600x450.jpg
190,https://seattle.craigslist.org/skc/cto/d/auburn-2005-dodge-durango/6871567484.html,2005 Dodge Durango,2005,dodge durango,dodge,durango,2500, Federal Way ,1D4HD38K15F598203,good,rwd,gas,139102,grey,clean,automatic,SUV,mid-size,6 cylinders,14,19,16,"Good condition and well maintained. Vehicle purchased by current owner with only 4000 miles. Asking price is $2,500 or best offer. New battery and brakes in 2018. Please call me at  show contact info\ if interested or for more information.    ",https://images.craigslist.org/01717_hHsP74cbDlN_600x450.jpg
191,https://seattle.craigslist.org/est/cto/d/bellevue-below-carfax-bmw-328i-coupe-2/6871558377.html,BELOW CARFAX! BMW 328i Coupe - 2 door - M Sport package,2012,bmw 328i coupe,bmw,328i,12999, Bellevue Eastgate Vasa Park ,,excellent,rwd,gas,70000,black,clean,automatic,coupe,mid-size,,18,28,21,"2012 BMW 328i m sport \condition: excellent \cylinders: 6 cylinders \drive: rwd \fuel: gas \odometer: 70k\paint color: black \interior: black leather\title status: clean \transmission: automatic \type: coupe (2 door)\extras: m sport package, new run flats in October, always fully maintenanced at BMW Seattle\\$12,999 OBO. \Have the CarFax on the car, and it's in the $14s    ",https://images.craigslist.org/00B0B_4rhaHAaU8QX_600x450.jpg
192,https://seattle.craigslist.org/est/cto/d/bellevue-priced-to-sell-bmw-328i-coupe/6871554826.html,PRICED TO SELL! BMW 328i Coupe - 2 door - M Sport package,2012,bmw 328i coupe,bmw,328i,12999, Bellevue Eastgate Vasa Park ,,excellent,rwd,gas,70100,black,clean,automatic,coupe,mid-size,,18,28,21,"2012 BMW 328i m sport \condition: excellent \cylinders: 6 cylinders \drive: rwd \fuel: gas \odometer: 70,100 \paint color: black \interior: black leather\title status: clean \transmission: automatic \mileage: 20-24 mpg\type: coupe (2 door)\extras: m sport package, new run flats in October, just fully maintenance at BMW Seattle\\I'm selling my 2012 BMW 328i Coupe M Sport. The car is in excellent condition both inside and out with minimal wear. Incredibly well maintained and clean interior & trunk. Black Sapphire Metallic on Black Dakota Leather with tinted windows, super sleek car and fun to drive.\\Has only 70k miles making the yearly average only 10,000 miles. \\The car has the rare M sport package which improves and creates an upgraded and more sporty appearance. \\The car was purchased through the certified used program through BMW Seattle and has always been maintained by BMW Seattle, and most recently just received oil change, filters, brake fluid, gasket, and all items needed by mileage/age, and given a clean bill of health. \\4 brand new run flats were purchased and installed by BMW Seattle in October.\\I am sad to part with this car, but am moving to Hawaii and don't want to have to ship it to the island. It really is a solid vehicle, looks great, and is fun to drive! \\Packages:\- M Sport Package \- Premium Package \- Adaptive Xenon Headlights \- Navigation System \- Bluetooth \- Run Flat Tires \- Paddle shifters \- Moon Roof and Sun Roof\- Leather heated seats with lumbar support and multi adjustments\- Adjustable steering wheel\- Automatic windshield wipers\- Side mirrors defrost\\Contact me with any questions. Have the CarFax on the car, and it's valued in the $14's. \$12,999 OBO    ",https://images.craigslist.org/00B0B_4rhaHAaU8QX_600x450.jpg
193,https://seattle.craigslist.org/see/cto/d/seattle-2007-volvo-xc70/6871551509.html,2007 Volvo XC70,2007,volvo xc70,volvo,xc70,6500, google map ,,excellent,4wd,gas,125000,blue,clean,automatic,wagon,mid-size,5 cylinders,16,23,19,"Selling my 2007 Volvo XC70 with only 125,000 miles on it. I have an extensive maintenance record for the vehicle and it is in great condition over all. I just had new rear breaks installed, oil and filter changed, and new windshield wipers put on. It has a few blemishes to the exterior and interior from normal wear and tear but everything is in good working order. This car has a bumpin' sound system with an auxilary input (Unfortunately the CD player has a CD stuck in it), heated seats, sunroof, parking assist system, sun glass holder for the driver, and a custom roof rack I made out of carbon fiber hockey sticks. This car is surprisingly quick and nimble with its 2.5L Turbo charged engine with a little over 200 horsepower. Fantastic car that I am sad to let go, but I am in need of a truck. Asking $6,500 or best offer and am very open to trading for a pickup truck.    ",https://images.craigslist.org/00w0w_77ZRetXpyHX_600x450.jpg
194,https://seattle.craigslist.org/skc/cto/d/bonney-lake-chevrolet-malibu-ltz-fully/6871547814.html,*** 2012 CHEVROLET MALIBU LTZ - FULLY LOADED ***,2012,chevrolet malibu ltz,chevrolet,malibu,6500, Bonney Lake WA ,,excellent,fwd,gas,93500,silver,clean,automatic,sedan,,4 cylinders,22,32,26,"For sale by owner 2012 Chevrolet Malibu LTZ. Fully loaded, leather seats, heated front seats, Bose stereo system, remote start, steering wheel audio controls, sunroof, Bluetooth connectivity, On-Star and Sirius satellite radio availability, combined MPG 27! One owner, low mileage approx. 93,500! Great condition, recent oil change! Asking $6,500 OBO. Call, text, or email me!\",https://images.craigslist.org/00t0t_8k3cPbUxODR_600x450.jpg
195,https://seattle.craigslist.org/see/cto/d/renton-chevrolet-impala-2012-lt/6871523327.html,Chevrolet Impala 2012 LT,2012,chevrolet/impala,chevrolet/impala,,5500, Renton WA ,2G1WG5E38C1220106,good,fwd,gas,124000,grey,clean,automatic,sedan,full-size,6 cylinders,,,,"Chevrolet Impala 2012 LT Fuel Flex for Sale! \\3 New Tires installed, TNS - Ready to be used for Lyft or Uber Drive. \Last Running Maintenance were performed @ Heineken on October, 2018. \Since 96KMiles only used Fully Synthetic oil @ Jiffy Lube every 6 months or 5K miles run. \Next Oil Change due is @ 128K miles. \\Price Negotiable.\",https://images.craigslist.org/00404_7SscpzPO4mp_600x450.jpg
196,https://seattle.craigslist.org/see/cto/d/bonney-lake-2005-e330-lexus/6871488199.html,2005 E330 LEXUS,2005,lexus e330,lexus,e330,7400, Auburn ,JTHBA30G755141998,like new,fwd,gas,105000,silver,clean,automatic,sedan,mid-size,6 cylinders,,,,Beautiful Silver exterior with black leather interior.\This E330 has no dents and perfect glass. No rust\no scratches or tears in the interior. Carpet is in perfect shape.\\Every option and well maintained.    ,https://images.craigslist.org/00n0n_4PulNrwJr3m_600x450.jpg
197,https://seattle.craigslist.org/see/cto/d/seattle-2013-vw-cc-vr6-lux/6871471218.html,2013 VW CC VR6 LUX,2013,volkswagen cc,volkswagen,cc,12000, West Seattle ,WVWHU7AN6DE504765,excellent,fwd,gas,91400,white,clean,automatic,sedan,full-size,6 cylinders,22,31,25,"2013 Volkswagen CC 3.6L VR6 LUX 280 Horsepower  . No mechanical issues  My family purchased the car in 2014 and owned it ever since. Beautiful and fully loaded with top of the line VW options. The car is very dependable and fun to drive. The VR6 VW engine is one of the best ,reliable german engines ever  build , not like the 2.0T that are well known for their problems. Well maintained and super clean. Scheduled maintenance was done always at the authorized dealer . Have a  full record of all the maintenacne.\\Recent maintenance includes :\\- Oil change and filters -good till Jan 2020\- Multi point inspection at VW - no remarks\- 4 new brake rotors w ceramic pads \- new spark plugs\- new battery\- tire rotation\\Interior is flawless, brown on black  very rare to find , free from scratches or marks 10/10. Exterior is in very good condition 9/10. Tires are in great shape . Title is clean with no accidents .\The only reason I’m selling it is job relocation . \Please feel free to call/text with any questions.\\\\\\\\Audi , Mercedes - Benz , GTI , R32, A6, A4, A8, BMW , Porsche , Passat , Jetta, Toureg, Tiguan , Golf , mkV , VW .\\\",https://images.craigslist.org/00T0T_lYCPNTUTKEg_600x450.jpg
198,https://seattle.craigslist.org/est/cto/d/kirkland-2008-vw-taureg/6871430471.html,2008 VW Taureg,2008,vw taureg,vw,taureg,8900, Kirkland WA ,,excellent,4wd,gas,111400,grey,clean,automatic,SUV,mid-size,8 cylinders,,,,"2008 VW Taureg, AWD, 1 Owner, Hard to find V8 model, 111K miles, Leather int., Excellent condition, see photos for original sticker and equipment.    ",https://images.craigslist.org/00F0F_2YfzLULsjLC_600x450.jpg
199,https://seattle.craigslist.org/see/cto/d/seattle-2010-mini-cooper-clubman-clean/6871298565.html,2010 Mini Cooper Clubman S clean title,2010,2010 mini cooper clubman s,2010,mini,7000, Shoreline WA ,WMWMM3C54ATP94030,excellent,fwd,gas,91000,black,clean,automatic,wagon,compact,4 cylinders,,,,"Up for sale my mini cooper 2010:\Up for sale my:\Year: 2010\Make: Mini\Model: Cooper S\Millage: 91k miles\Engine: 4 Cylinder \Transmission: Auto\Drivetrain: FWD\\\Options: Panoramic Roof, Bluetooth, Fog Lights, Leather Seats, Tilt Steering Wheel, Alloy wheels\\txt or call  show contact info\",https://images.craigslist.org/00j0j_2YQFrHmpRxf_600x450.jpg
200,https://seattle.craigslist.org/see/cto/d/kent-2005-jaguar-xj/6871297422.html,2005 Jaguar XJ,2009,xj vanden plas,xj,vanden,7400, Kent ,SAJWA82C65SG34586,excellent,rwd,gas,97000,white,clean,automatic,sedan,,8 cylinders,,,,Selling a Jaguar XJ Vanden Plas. Very clean and in very good condition.\\97k miles. 4.2 V8 300 Horsepower \\Loaded with lots of options!\Air suspension \Heated seats front and back\TVs built into seats\Navigation system\Power Seats\Power Windows \Heated mirrors\Active cruise control\Leather seats \Parking distance control\Front and rear AC\\Title in hand\\\\\Bmw Mercedes Lexus Jaguar XJ\,https://images.craigslist.org/00v0v_2GyOuoX1wcr_600x450.jpg
201,https://seattle.craigslist.org/est/cto/d/bellevue-2010-mb-e350/6871272737.html,2010 MB E350,2010,mb e350,mb,e350,8750, Bellevue ,,good,rwd,gas,110825,silver,clean,automatic,sedan,full-size,6 cylinders,,,,"2010 Mercedes E 350 4-door Silver MB.  New Tires.  Accident free, all maintenance performed through MB.  Please contact  show contact info\",https://images.craigslist.org/00F0F_6wnlFi6RJwz_600x450.jpg
202,https://seattle.craigslist.org/tac/cto/d/tacoma-low-69k-miles-2008-cadillac-cts/6871269386.html,Low 69k miles 2008 Cadillac CTS 3.6L V6,2008,cadillac cts v6 3.6l,cadillac,cts,9300, North Tacoma ,1G6DF577780170466,excellent,rwd,gas,69000,silver,clean,automatic,sedan,full-size,6 cylinders,17,26,20,"Low 69k miles 2008 Cadillac CTS 3.6L V\Price just lowered to $9300!!\You will not find a Caddy in this condition at this price anywhere with this low of miles!\Silver w Black Leather interior in great condition\Bought at Larson Cadillac in Fife\Only 65k miles \3.6 liter engine Fast\Dual climate control\Straight clean body \Well maintained\Excellent condition, straight body\Power windows, power drivers side seat\Power mirrors \Call/Text/Email Jeff  show contact info\",https://images.craigslist.org/00F0F_e70DcwT9lL7_600x450.jpg
203,https://seattle.craigslist.org/tac/cto/d/tacoma-ford-escape/6871267772.html,Ford Escape,2014,ford escape se,ford,escape,13000, Tacoma ,,excellent,fwd,gas,48200,black,clean,automatic,SUV,compact,4 cylinders,23,31,26,My wife and I are looking for something a little bigger for our family was good before we got a kid and pet now just getting a little small. Has very low miles wife used it for a  commuter for work . You can compare it with other 2014's and see its 15-20 thousand miles lower and a very reasonable price. Just asking 13K I will cover the rest on the vehicle. Windshield has a crack across it but will replace for you if you buy it.\\Have Carfax I will show you in person.\\*Clean Title/ No Accidents or Damage    ,https://images.craigslist.org/00m0m_5ZrFzn1NJF4_600x450.jpg
204,https://seattle.craigslist.org/tac/cto/d/bonney-lake-2014-hyundai-azera-limited/6871228663.html,2014 Hyundai Azera Limited,2014,hyundai azera,hyundai,azera,12500, Bonney Lake ,,good,fwd,gas,81060,silver,clean,automatic,sedan,full-size,6 cylinders,19,28,23,"V6 3.3 Liter Limited Sedan\Leather seats\Heated & Cooled front seats\Heated rear seats\Panoramic sunroof\Touch screen navigation\Bluetooth phone and media\Keyless entry\Push button start\Backup camera\Voice activated commands\19 inch wheels\New front Rotors/Brakes @70,858\LED headlights\Infinity sound system\Dual Memory driver seat\Rear window and door sunshades\\Call/Text for more info    ",https://images.craigslist.org/00000_3UG6ErxyzJ5_600x450.jpg
205,https://seattle.craigslist.org/see/cto/d/auburn-2009-honda-accord-4-doors-at/6871202508.html,"2009 Honda Accord 4 Doors, AT, 107K CLEAN TITLE",2009,honda accord lx,honda,accord,8500, AUBURN ,JHMCP263X9C008591,excellent,fwd,gas,107000,silver,clean,automatic,sedan,full-size,4 cylinders,21,30,24,"2009 Honda Accord LX, 107K 4 Doors, AT, AC, power windows, power door locks, exterior color - silver, interior color - gray.  Non-smoker, pets free.  Michelin tires that have about 95% tread left, aluminum wheels, tinted windows, no scratches, no dents.  AM/FM radio, CD player.  We have owned the car for 6 years since it had 21K and never had any issues.  Tabs are good until May 2020, oil change was done at Hinshaw's Honda regularly.  Car has absolutely no issues and drives like a champ.  Exterior is 10 out of 10 condition, interior is 10 out of 10 condition.  We always had seat covers so interior is in perfect condition.  2 sets of keyless entries keys.  Clean Carfax available upon request.  Price $8,500.  Contact phone number -  show contact info\.    ",https://images.craigslist.org/00B0B_jGxzDEXve9I_600x450.jpg
